DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Projections|Acute myeloid leukaemia|2021|Females|20–24|3
Projections|Acute myeloid leukaemia|2021|Females|25–29|6
Projections|Acute myeloid leukaemia|2021|Females|30–34|17
Projections|Acute myeloid leukaemia|2021|Females|35–39|16
Projections|Acute myeloid leukaemia|2021|Females|40–44|12
Projections|Acute myeloid leukaemia|2021|Females|45–49|25
Projections|Acute myeloid leukaemia|2021|Females|50–54|36
Projections|Acute myeloid leukaemia|2021|Females|55–59|33
Projections|Acute myeloid leukaemia|2021|Females|60–64|36
Projections|Acute myeloid leukaemia|2021|Females|65–69|65
Projections|Acute myeloid leukaemia|2021|Females|70–74|58
Projections|Acute myeloid leukaemia|2021|Females|75–79|66
Projections|Acute myeloid leukaemia|2021|Females|80–84|45
Projections|Acute myeloid leukaemia|2021|Females|85–89|40
Projections|Acute myeloid leukaemia|2021|Females|90+|33
Projections|Acute myeloid leukaemia|2021|Females|All ages combined|514
Projections|Acute myeloid leukaemia|2022|Females|00–04|9
Projections|Acute myeloid leukaemia|2022|Females|05–09|2
Projections|Acute myeloid leukaemia|2022|Females|10–14|6
Projections|Acute myeloid leukaemia|2022|Females|15–19|6
Projections|Acute myeloid leukaemia|2022|Females|20–24|3
Projections|Acute myeloid leukaemia|2022|Females|25–29|6
Projections|Acute myeloid leukaemia|2022|Females|30–34|18
Projections|Acute myeloid leukaemia|2022|Females|35–39|16
Projections|Acute myeloid leukaemia|2022|Females|40–44|11
Projections|Acute myeloid leukaemia|2022|Females|45–49|25
Projections|Acute myeloid leukaemia|2022|Females|50–54|38
Projections|Acute myeloid leukaemia|2022|Females|55–59|32
Projections|Acute myeloid leukaemia|2022|Females|60–64|36
Projections|Acute myeloid leukaemia|2022|Females|65–69|68
Projections|Acute myeloid leukaemia|2022|Females|70–74|56
Projections|Acute myeloid leukaemia|2022|Females|75–79|71
Projections|Acute myeloid leukaemia|2022|Females|80–84|45
Projections|Acute myeloid leukaemia|2022|Females|85–89|41
Projections|Acute myeloid leukaemia|2022|Females|90+|34
Projections|Acute myeloid leukaemia|2022|Females|All ages combined|523
Projections|Acute myeloid leukaemia|2023|Females|00–04|9
Projections|Acute myeloid leukaemia|2023|Females|05–09|2
Projections|Acute myeloid leukaemia|2023|Females|10–14|6
Projections|Acute myeloid leukaemia|2023|Females|15–19|6
Projections|Acute myeloid leukaemia|2023|Females|20–24|2
Projections|Acute myeloid leukaemia|2023|Females|25–29|6
Projections|Acute myeloid leukaemia|2023|Females|30–34|19
Projections|Acute myeloid leukaemia|2023|Females|35–39|16
Projections|Acute myeloid leukaemia|2023|Females|40–44|10
Projections|Acute myeloid leukaemia|2023|Females|45–49|25
Projections|Acute myeloid leukaemia|2023|Females|50–54|39
Projections|Acute myeloid leukaemia|2023|Females|55–59|32
Projections|Acute myeloid leukaemia|2023|Females|60–64|36
Projections|Acute myeloid leukaemia|2023|Females|65–69|72
Projections|Acute myeloid leukaemia|2023|Females|70–74|55
Projections|Acute myeloid leukaemia|2023|Females|75–79|75
Projections|Acute myeloid leukaemia|2023|Females|80–84|44
Projections|Acute myeloid leukaemia|2023|Females|85–89|43
Projections|Acute myeloid leukaemia|2023|Females|90+|35
Projections|Acute myeloid leukaemia|2023|Females|All ages combined|532
Actual|Acute myeloid leukaemia|2019|Persons|00–04|15
Actual|Acute myeloid leukaemia|2019|Persons|05–09|6
Actual|Acute myeloid leukaemia|2019|Persons|10–14|13
Actual|Acute myeloid leukaemia|2019|Persons|15–19|13
Actual|Acute myeloid leukaemia|2019|Persons|20–24|17
Actual|Acute myeloid leukaemia|2019|Persons|25–29|19
Actual|Acute myeloid leukaemia|2019|Persons|30–34|31
Actual|Acute myeloid leukaemia|2019|Persons|35–39|30
Actual|Acute myeloid leukaemia|2019|Persons|40–44|34
Actual|Acute myeloid leukaemia|2019|Persons|45–49|52
Actual|Acute myeloid leukaemia|2019|Persons|50–54|56
Actual|Acute myeloid leukaemia|2019|Persons|55–59|69
Actual|Acute myeloid leukaemia|2019|Persons|60–64|94
Actual|Acute myeloid leukaemia|2019|Persons|65–69|145
Actual|Acute myeloid leukaemia|2019|Persons|70–74|161
Actual|Acute myeloid leukaemia|2019|Persons|75–79|159
Actual|Acute myeloid leukaemia|2019|Persons|80–84|136
Actual|Acute myeloid leukaemia|2019|Persons|85–89|86
Actual|Acute myeloid leukaemia|2019|Persons|90+|70
Actual|Acute myeloid leukaemia|2019|Persons|All ages combined|1206
Projections|Acute myeloid leukaemia|2020|Persons|00–04|16
Projections|Acute myeloid leukaemia|2020|Persons|05–09|6
Projections|Acute myeloid leukaemia|2020|Persons|10–14|11
Projections|Acute myeloid leukaemia|2020|Persons|15–19|12
Projections|Acute myeloid leukaemia|2020|Persons|20–24|14
Projections|Acute myeloid leukaemia|2020|Persons|25–29|15
Projections|Acute myeloid leukaemia|2020|Persons|30–34|27
Projections|Acute myeloid leukaemia|2020|Persons|35–39|31
Projections|Acute myeloid leukaemia|2020|Persons|40–44|33
Projections|Acute myeloid leukaemia|2020|Persons|45–49|45
Projections|Acute myeloid leukaemia|2020|Persons|50–54|67
Projections|Acute myeloid leukaemia|2020|Persons|55–59|76
Projections|Acute myeloid leukaemia|2020|Persons|60–64|92
Projections|Acute myeloid leukaemia|2020|Persons|65–69|146
Projections|Acute myeloid leukaemia|2020|Persons|70–74|165
Projections|Acute myeloid leukaemia|2020|Persons|75–79|175
Projections|Acute myeloid leukaemia|2020|Persons|80–84|136
Projections|Acute myeloid leukaemia|2020|Persons|85–89|92
Projections|Acute myeloid leukaemia|2020|Persons|90+|72
Projections|Acute myeloid leukaemia|2020|Persons|All ages combined|1231
Projections|Acute myeloid leukaemia|2021|Persons|00–04|15
Projections|Acute myeloid leukaemia|2021|Persons|05–09|6
Projections|Acute myeloid leukaemia|2021|Persons|10–14|11
Projections|Acute myeloid leukaemia|2021|Persons|15–19|12
Projections|Acute myeloid leukaemia|2021|Persons|20–24|13
Projections|Acute myeloid leukaemia|2021|Persons|25–29|13
Projections|Acute myeloid leukaemia|2021|Persons|30–34|27
Projections|Acute myeloid leukaemia|2021|Persons|35–39|33
Projections|Acute myeloid leukaemia|2021|Persons|40–44|33
Projections|Acute myeloid leukaemia|2021|Persons|45–49|45
Projections|Acute myeloid leukaemia|2021|Persons|50–54|70
Projections|Acute myeloid leukaemia|2021|Persons|55–59|73
Projections|Acute myeloid leukaemia|2021|Persons|60–64|92
Projections|Acute myeloid leukaemia|2021|Persons|65–69|149
Projections|Acute myeloid leukaemia|2021|Persons|70–74|169
Projections|Acute myeloid leukaemia|2021|Persons|75–79|184
Projections|Acute myeloid leukaemia|2021|Persons|80–84|142
Projections|Acute myeloid leukaemia|2021|Persons|85–89|94
Projections|Acute myeloid leukaemia|2021|Persons|90+|77
Projections|Acute myeloid leukaemia|2021|Persons|All ages combined|1258
Projections|Acute myeloid leukaemia|2022|Persons|00–04|15
Projections|Acute myeloid leukaemia|2022|Persons|05–09|5
Projections|Acute myeloid leukaemia|2022|Persons|10–14|11
Projections|Acute myeloid leukaemia|2022|Persons|15–19|12
Projections|Acute myeloid leukaemia|2022|Persons|20–24|13
Projections|Acute myeloid leukaemia|2022|Persons|25–29|13
Projections|Acute myeloid leukaemia|2022|Persons|30–34|28
Projections|Acute myeloid leukaemia|2022|Persons|35–39|34
Projections|Acute myeloid leukaemia|2022|Persons|40–44|33
Projections|Acute myeloid leukaemia|2022|Persons|45–49|44
Projections|Acute myeloid leukaemia|2022|Persons|50–54|74
Projections|Acute myeloid leukaemia|2022|Persons|55–59|71
Projections|Acute myeloid leukaemia|2022|Persons|60–64|93
Projections|Acute myeloid leukaemia|2022|Persons|65–69|154
Projections|Acute myeloid leukaemia|2022|Persons|70–74|167
Projections|Acute myeloid leukaemia|2022|Persons|75–79|200
Projections|Acute myeloid leukaemia|2022|Persons|80–84|148
Projections|Acute myeloid leukaemia|2022|Persons|85–89|98
Projections|Acute myeloid leukaemia|2022|Persons|90+|82
Projections|Acute myeloid leukaemia|2022|Persons|All ages combined|1295
Projections|Acute myeloid leukaemia|2023|Persons|00–04|14
Projections|Acute myeloid leukaemia|2023|Persons|05–09|5
Projections|Acute myeloid leukaemia|2023|Persons|10–14|11
Projections|Acute myeloid leukaemia|2023|Persons|15–19|12
Projections|Acute myeloid leukaemia|2023|Persons|20–24|12
Projections|Acute myeloid leukaemia|2023|Persons|25–29|13
Projections|Acute myeloid leukaemia|2023|Persons|30–34|29
Projections|Acute myeloid leukaemia|2023|Persons|35–39|34
Projections|Acute myeloid leukaemia|2023|Persons|40–44|33
Projections|Acute myeloid leukaemia|2023|Persons|45–49|44
Projections|Acute myeloid leukaemia|2023|Persons|50–54|76
Projections|Acute myeloid leukaemia|2023|Persons|55–59|70
Projections|Acute myeloid leukaemia|2023|Persons|60–64|93
Projections|Acute myeloid leukaemia|2023|Persons|65–69|161
Projections|Acute myeloid leukaemia|2023|Persons|70–74|168
Projections|Acute myeloid leukaemia|2023|Persons|75–79|214
Projections|Acute myeloid leukaemia|2023|Persons|80–84|153
Projections|Acute myeloid leukaemia|2023|Persons|85–89|102
Projections|Acute myeloid leukaemia|2023|Persons|90+|87
Projections|Acute myeloid leukaemia|2023|Persons|All ages combined|1331
Actual|All blood cancers combined|2019|Males|00–04|96
Actual|All blood cancers combined|2019|Males|05–09|51
Actual|All blood cancers combined|2019|Males|10–14|52
Actual|All blood cancers combined|2019|Males|15–19|90
Actual|All blood cancers combined|2019|Males|20–24|92
Actual|All blood cancers combined|2019|Males|25–29|109
Actual|All blood cancers combined|2019|Males|30–34|128
Actual|All blood cancers combined|2019|Males|35–39|161
Actual|All blood cancers combined|2019|Males|40–44|244
Actual|All blood cancers combined|2019|Males|45–49|317
Actual|All blood cancers combined|2019|Males|50–54|463
Actual|All blood cancers combined|2019|Males|55–59|731
Actual|All blood cancers combined|2019|Males|60–64|916
Actual|All blood cancers combined|2019|Males|65–69|1240
Actual|All blood cancers combined|2019|Males|70–74|1496
Actual|All blood cancers combined|2019|Males|75–79|1315
Actual|All blood cancers combined|2019|Males|80–84|1114
Actual|All blood cancers combined|2019|Males|85–89|705
Actual|All blood cancers combined|2019|Males|90+|367
Actual|All blood cancers combined|2019|Males|All ages combined|9687
Projections|All blood cancers combined|2020|Males|00–04|81
Projections|All blood cancers combined|2020|Males|05–09|53
Projections|All blood cancers combined|2020|Males|10–14|53
Projections|All blood cancers combined|2020|Males|15–19|78
Projections|All blood cancers combined|2020|Males|20–24|87
Projections|All blood cancers combined|2020|Males|25–29|95
Projections|All blood cancers combined|2020|Males|30–34|121
Projections|All blood cancers combined|2020|Males|35–39|181
Projections|All blood cancers combined|2020|Males|40–44|225
Projections|All blood cancers combined|2020|Males|45–49|327
Projections|All blood cancers combined|2020|Males|50–54|491
Projections|All blood cancers combined|2020|Males|55–59|717
Projections|All blood cancers combined|2020|Males|60–64|984
Projections|All blood cancers combined|2020|Males|65–69|1322
Projections|All blood cancers combined|2020|Males|70–74|1651
Projections|All blood cancers combined|2020|Males|75–79|1466
Projections|All blood cancers combined|2020|Males|80–84|1266
Projections|All blood cancers combined|2020|Males|85–89|778
Projections|All blood cancers combined|2020|Males|90+|381
Projections|All blood cancers combined|2020|Males|All ages combined|10357
Projections|All blood cancers combined|2021|Males|00–04|78
Projections|All blood cancers combined|2021|Males|05–09|51
Projections|All blood cancers combined|2021|Males|10–14|53
Projections|All blood cancers combined|2021|Males|15–19|78
Projections|All blood cancers combined|2021|Males|20–24|83
Projections|All blood cancers combined|2021|Males|25–29|92
Projections|All blood cancers combined|2021|Males|30–34|120
Projections|All blood cancers combined|2021|Males|35–39|186
Projections|All blood cancers combined|2021|Males|40–44|232
Projections|All blood cancers combined|2021|Males|45–49|322
Projections|All blood cancers combined|2021|Males|50–54|510
Projections|All blood cancers combined|2021|Males|55–59|713
Projections|All blood cancers combined|2021|Males|60–64|1001
Projections|All blood cancers combined|2021|Males|65–69|1350
Projections|All blood cancers combined|2021|Males|70–74|1720
Projections|All blood cancers combined|2021|Males|75–79|1557
Projections|All blood cancers combined|2021|Males|80–84|1339
Projections|All blood cancers combined|2021|Males|85–89|813
Projections|All blood cancers combined|2021|Males|90+|402
Projections|All blood cancers combined|2021|Males|All ages combined|10700
Projections|All blood cancers combined|2022|Males|00–04|78
Projections|All blood cancers combined|2022|Males|05–09|49
Projections|All blood cancers combined|2022|Males|10–14|54
Projections|All blood cancers combined|2022|Males|15–19|82
Projections|All blood cancers combined|2022|Males|20–24|84
Projections|All blood cancers combined|2022|Males|25–29|90
Projections|All blood cancers combined|2022|Males|30–34|119
Projections|All blood cancers combined|2022|Males|35–39|191
Projections|All blood cancers combined|2022|Males|40–44|241
Projections|All blood cancers combined|2022|Males|45–49|315
Projections|All blood cancers combined|2022|Males|50–54|527
Projections|All blood cancers combined|2022|Males|55–59|707
Projections|All blood cancers combined|2022|Males|60–64|1020
Projections|All blood cancers combined|2022|Males|65–69|1383
Projections|All blood cancers combined|2022|Males|70–74|1727
Projections|All blood cancers combined|2022|Males|75–79|1698
Projections|All blood cancers combined|2022|Males|80–84|1420
Projections|All blood cancers combined|2022|Males|85–89|857
Projections|All blood cancers combined|2022|Males|90+|415
Projections|All blood cancers combined|2022|Males|All ages combined|11057
Projections|All blood cancers combined|2023|Males|00–04|76
Projections|All blood cancers combined|2023|Males|05–09|48
Projections|All blood cancers combined|2023|Males|10–14|54
Projections|All blood cancers combined|2023|Males|15–19|86
Projections|All blood cancers combined|2023|Males|20–24|83
Projections|All blood cancers combined|2023|Males|25–29|89
Projections|All blood cancers combined|2023|Males|30–34|118
Projections|All blood cancers combined|2023|Males|35–39|190
Projections|All blood cancers combined|2023|Males|40–44|249
Projections|All blood cancers combined|2023|Males|45–49|311
Projections|All blood cancers combined|2023|Males|50–54|533
Projections|All blood cancers combined|2023|Males|55–59|702
Projections|All blood cancers combined|2023|Males|60–64|1039
Projections|All blood cancers combined|2023|Males|65–69|1422
Projections|All blood cancers combined|2023|Males|70–74|1770
Projections|All blood cancers combined|2023|Males|75–79|1826
Projections|All blood cancers combined|2023|Males|80–84|1489
Projections|All blood cancers combined|2023|Males|85–89|902
Projections|All blood cancers combined|2023|Males|90+|422
Projections|All blood cancers combined|2023|Males|All ages combined|11409
Actual|All blood cancers combined|2019|Females|00–04|64
Actual|All blood cancers combined|2019|Females|05–09|45
Actual|All blood cancers combined|2019|Females|10–14|36
Actual|All blood cancers combined|2019|Females|15–19|58
Actual|All blood cancers combined|2019|Females|20–24|69
Actual|All blood cancers combined|2019|Females|25–29|103
Actual|All blood cancers combined|2019|Females|30–34|104
Actual|All blood cancers combined|2019|Females|35–39|116
Actual|All blood cancers combined|2019|Females|40–44|154
Actual|All blood cancers combined|2019|Females|45–49|244
Actual|All blood cancers combined|2019|Females|50–54|337
Actual|All blood cancers combined|2019|Females|55–59|481
Actual|All blood cancers combined|2019|Females|60–64|685
Actual|All blood cancers combined|2019|Females|65–69|843
Actual|All blood cancers combined|2019|Females|70–74|938
Actual|All blood cancers combined|2019|Females|75–79|924
Actual|All blood cancers combined|2019|Females|80–84|757
Actual|All blood cancers combined|2019|Females|85–89|565
Actual|All blood cancers combined|2019|Females|90+|409
Actual|All blood cancers combined|2019|Females|All ages combined|6932
Projections|All blood cancers combined|2020|Females|00–04|67
Projections|All blood cancers combined|2020|Females|05–09|41
Projections|All blood cancers combined|2020|Females|10–14|35
Projections|All blood cancers combined|2020|Females|15–19|60
Projections|All blood cancers combined|2020|Females|20–24|73
Projections|All blood cancers combined|2020|Females|25–29|90
Projections|All blood cancers combined|2020|Females|30–34|113
Projections|All blood cancers combined|2020|Females|35–39|128
Projections|All blood cancers combined|2020|Females|40–44|162
Projections|All blood cancers combined|2020|Females|45–49|249
Projections|All blood cancers combined|2020|Females|50–54|347
Projections|All blood cancers combined|2020|Females|55–59|504
Projections|All blood cancers combined|2020|Females|60–64|691
