DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Actual|Acute myeloid leukaemia|2021|Females|20–24|2
Actual|Acute myeloid leukaemia|2021|Females|25–29|3
Actual|Acute myeloid leukaemia|2021|Females|30–34|0
Actual|Acute myeloid leukaemia|2021|Females|35–39|2
Actual|Acute myeloid leukaemia|2021|Females|40–44|3
Actual|Acute myeloid leukaemia|2021|Females|45–49|11
Actual|Acute myeloid leukaemia|2021|Females|50–54|11
Actual|Acute myeloid leukaemia|2021|Females|55–59|22
Actual|Acute myeloid leukaemia|2021|Females|60–64|30
Actual|Acute myeloid leukaemia|2021|Females|65–69|41
Actual|Acute myeloid leukaemia|2021|Females|70–74|76
Actual|Acute myeloid leukaemia|2021|Females|75–79|73
Actual|Acute myeloid leukaemia|2021|Females|80–84|72
Actual|Acute myeloid leukaemia|2021|Females|85–89|56
Actual|Acute myeloid leukaemia|2021|Females|90+|31
Actual|Acute myeloid leukaemia|2021|Females|All ages combined|435
Projections|Acute myeloid leukaemia|2022|Females|00–04|1
Projections|Acute myeloid leukaemia|2022|Females|05–09|0
Projections|Acute myeloid leukaemia|2022|Females|10–14|1
Projections|Acute myeloid leukaemia|2022|Females|15–19|0
Projections|Acute myeloid leukaemia|2022|Females|20–24|2
Projections|Acute myeloid leukaemia|2022|Females|25–29|2
Projections|Acute myeloid leukaemia|2022|Females|30–34|2
Projections|Acute myeloid leukaemia|2022|Females|35–39|3
Projections|Acute myeloid leukaemia|2022|Females|40–44|2
Projections|Acute myeloid leukaemia|2022|Females|45–49|10
Projections|Acute myeloid leukaemia|2022|Females|50–54|13
Projections|Acute myeloid leukaemia|2022|Females|55–59|16
Projections|Acute myeloid leukaemia|2022|Females|60–64|27
Projections|Acute myeloid leukaemia|2022|Females|65–69|45
Projections|Acute myeloid leukaemia|2022|Females|70–74|73
Projections|Acute myeloid leukaemia|2022|Females|75–79|89
Projections|Acute myeloid leukaemia|2022|Females|80–84|72
Projections|Acute myeloid leukaemia|2022|Females|85–89|60
Projections|Acute myeloid leukaemia|2022|Females|90+|37
Projections|Acute myeloid leukaemia|2022|Females|All ages combined|455
Projections|Acute myeloid leukaemia|2023|Females|00–04|1
Projections|Acute myeloid leukaemia|2023|Females|05–09|0
Projections|Acute myeloid leukaemia|2023|Females|10–14|1
Projections|Acute myeloid leukaemia|2023|Females|15–19|0
Projections|Acute myeloid leukaemia|2023|Females|20–24|3
Projections|Acute myeloid leukaemia|2023|Females|25–29|2
Projections|Acute myeloid leukaemia|2023|Females|30–34|2
Projections|Acute myeloid leukaemia|2023|Females|35–39|2
Projections|Acute myeloid leukaemia|2023|Females|40–44|1
Projections|Acute myeloid leukaemia|2023|Females|45–49|9
Projections|Acute myeloid leukaemia|2023|Females|50–54|13
Projections|Acute myeloid leukaemia|2023|Females|55–59|15
Projections|Acute myeloid leukaemia|2023|Females|60–64|27
Projections|Acute myeloid leukaemia|2023|Females|65–69|46
Projections|Acute myeloid leukaemia|2023|Females|70–74|73
Projections|Acute myeloid leukaemia|2023|Females|75–79|96
Projections|Acute myeloid leukaemia|2023|Females|80–84|74
Projections|Acute myeloid leukaemia|2023|Females|85–89|64
Projections|Acute myeloid leukaemia|2023|Females|90+|37
Projections|Acute myeloid leukaemia|2023|Females|All ages combined|466
Actual|Acute myeloid leukaemia|2019|Persons|00–04|2
Actual|Acute myeloid leukaemia|2019|Persons|05–09|3
Actual|Acute myeloid leukaemia|2019|Persons|10–14|2
Actual|Acute myeloid leukaemia|2019|Persons|15–19|0
Actual|Acute myeloid leukaemia|2019|Persons|20–24|7
Actual|Acute myeloid leukaemia|2019|Persons|25–29|1
Actual|Acute myeloid leukaemia|2019|Persons|30–34|4
Actual|Acute myeloid leukaemia|2019|Persons|35–39|8
Actual|Acute myeloid leukaemia|2019|Persons|40–44|10
Actual|Acute myeloid leukaemia|2019|Persons|45–49|20
Actual|Acute myeloid leukaemia|2019|Persons|50–54|19
Actual|Acute myeloid leukaemia|2019|Persons|55–59|43
Actual|Acute myeloid leukaemia|2019|Persons|60–64|66
Actual|Acute myeloid leukaemia|2019|Persons|65–69|107
Actual|Acute myeloid leukaemia|2019|Persons|70–74|190
Actual|Acute myeloid leukaemia|2019|Persons|75–79|206
Actual|Acute myeloid leukaemia|2019|Persons|80–84|190
Actual|Acute myeloid leukaemia|2019|Persons|85–89|109
Actual|Acute myeloid leukaemia|2019|Persons|90+|85
Actual|Acute myeloid leukaemia|2019|Persons|All ages combined|1072
Actual|Acute myeloid leukaemia|2020|Persons|00–04|2
Actual|Acute myeloid leukaemia|2020|Persons|05–09|1
Actual|Acute myeloid leukaemia|2020|Persons|10–14|0
Actual|Acute myeloid leukaemia|2020|Persons|15–19|4
Actual|Acute myeloid leukaemia|2020|Persons|20–24|8
Actual|Acute myeloid leukaemia|2020|Persons|25–29|4
Actual|Acute myeloid leukaemia|2020|Persons|30–34|5
Actual|Acute myeloid leukaemia|2020|Persons|35–39|9
Actual|Acute myeloid leukaemia|2020|Persons|40–44|11
Actual|Acute myeloid leukaemia|2020|Persons|45–49|18
Actual|Acute myeloid leukaemia|2020|Persons|50–54|24
Actual|Acute myeloid leukaemia|2020|Persons|55–59|30
Actual|Acute myeloid leukaemia|2020|Persons|60–64|69
Actual|Acute myeloid leukaemia|2020|Persons|65–69|109
Actual|Acute myeloid leukaemia|2020|Persons|70–74|206
Actual|Acute myeloid leukaemia|2020|Persons|75–79|236
Actual|Acute myeloid leukaemia|2020|Persons|80–84|198
Actual|Acute myeloid leukaemia|2020|Persons|85–89|139
Actual|Acute myeloid leukaemia|2020|Persons|90+|83
Actual|Acute myeloid leukaemia|2020|Persons|All ages combined|1156
Actual|Acute myeloid leukaemia|2021|Persons|00–04|6
Actual|Acute myeloid leukaemia|2021|Persons|05–09|3
Actual|Acute myeloid leukaemia|2021|Persons|10–14|2
Actual|Acute myeloid leukaemia|2021|Persons|15–19|2
Actual|Acute myeloid leukaemia|2021|Persons|20–24|3
Actual|Acute myeloid leukaemia|2021|Persons|25–29|6
Actual|Acute myeloid leukaemia|2021|Persons|30–34|4
Actual|Acute myeloid leukaemia|2021|Persons|35–39|10
Actual|Acute myeloid leukaemia|2021|Persons|40–44|6
Actual|Acute myeloid leukaemia|2021|Persons|45–49|21
Actual|Acute myeloid leukaemia|2021|Persons|50–54|20
Actual|Acute myeloid leukaemia|2021|Persons|55–59|45
Actual|Acute myeloid leukaemia|2021|Persons|60–64|79
Actual|Acute myeloid leukaemia|2021|Persons|65–69|96
Actual|Acute myeloid leukaemia|2021|Persons|70–74|217
Actual|Acute myeloid leukaemia|2021|Persons|75–79|231
Actual|Acute myeloid leukaemia|2021|Persons|80–84|192
Actual|Acute myeloid leukaemia|2021|Persons|85–89|144
Actual|Acute myeloid leukaemia|2021|Persons|90+|70
Actual|Acute myeloid leukaemia|2021|Persons|All ages combined|1157
Projections|Acute myeloid leukaemia|2022|Persons|00–04|4
Projections|Acute myeloid leukaemia|2022|Persons|05–09|2
Projections|Acute myeloid leukaemia|2022|Persons|10–14|2
Projections|Acute myeloid leukaemia|2022|Persons|15–19|2
Projections|Acute myeloid leukaemia|2022|Persons|20–24|5
Projections|Acute myeloid leukaemia|2022|Persons|25–29|3
Projections|Acute myeloid leukaemia|2022|Persons|30–34|5
Projections|Acute myeloid leukaemia|2022|Persons|35–39|9
Projections|Acute myeloid leukaemia|2022|Persons|40–44|8
Projections|Acute myeloid leukaemia|2022|Persons|45–49|19
Projections|Acute myeloid leukaemia|2022|Persons|50–54|25
Projections|Acute myeloid leukaemia|2022|Persons|55–59|39
Projections|Acute myeloid leukaemia|2022|Persons|60–64|71
Projections|Acute myeloid leukaemia|2022|Persons|65–69|112
Projections|Acute myeloid leukaemia|2022|Persons|70–74|214
Projections|Acute myeloid leukaemia|2022|Persons|75–79|268
Projections|Acute myeloid leukaemia|2022|Persons|80–84|210
Projections|Acute myeloid leukaemia|2022|Persons|85–89|141
Projections|Acute myeloid leukaemia|2022|Persons|90+|83
Projections|Acute myeloid leukaemia|2022|Persons|All ages combined|1222
Projections|Acute myeloid leukaemia|2023|Persons|00–04|4
Projections|Acute myeloid leukaemia|2023|Persons|05–09|3
Projections|Acute myeloid leukaemia|2023|Persons|10–14|2
Projections|Acute myeloid leukaemia|2023|Persons|15–19|2
Projections|Acute myeloid leukaemia|2023|Persons|20–24|6
Projections|Acute myeloid leukaemia|2023|Persons|25–29|3
Projections|Acute myeloid leukaemia|2023|Persons|30–34|5
Projections|Acute myeloid leukaemia|2023|Persons|35–39|9
Projections|Acute myeloid leukaemia|2023|Persons|40–44|8
Projections|Acute myeloid leukaemia|2023|Persons|45–49|18
Projections|Acute myeloid leukaemia|2023|Persons|50–54|25
Projections|Acute myeloid leukaemia|2023|Persons|55–59|37
Projections|Acute myeloid leukaemia|2023|Persons|60–64|71
Projections|Acute myeloid leukaemia|2023|Persons|65–69|113
Projections|Acute myeloid leukaemia|2023|Persons|70–74|218
Projections|Acute myeloid leukaemia|2023|Persons|75–79|291
Projections|Acute myeloid leukaemia|2023|Persons|80–84|220
Projections|Acute myeloid leukaemia|2023|Persons|85–89|148
Projections|Acute myeloid leukaemia|2023|Persons|90+|85
Projections|Acute myeloid leukaemia|2023|Persons|All ages combined|1268
Actual|All blood cancers combined|2019|Males|00–04|10
Actual|All blood cancers combined|2019|Males|05–09|3
Actual|All blood cancers combined|2019|Males|10–14|3
Actual|All blood cancers combined|2019|Males|15–19|9
Actual|All blood cancers combined|2019|Males|20–24|14
Actual|All blood cancers combined|2019|Males|25–29|6
Actual|All blood cancers combined|2019|Males|30–34|8
Actual|All blood cancers combined|2019|Males|35–39|14
Actual|All blood cancers combined|2019|Males|40–44|21
Actual|All blood cancers combined|2019|Males|45–49|44
Actual|All blood cancers combined|2019|Males|50–54|58
Actual|All blood cancers combined|2019|Males|55–59|89
Actual|All blood cancers combined|2019|Males|60–64|179
Actual|All blood cancers combined|2019|Males|65–69|315
Actual|All blood cancers combined|2019|Males|70–74|501
Actual|All blood cancers combined|2019|Males|75–79|496
Actual|All blood cancers combined|2019|Males|80–84|567
Actual|All blood cancers combined|2019|Males|85–89|475
Actual|All blood cancers combined|2019|Males|90+|349
Actual|All blood cancers combined|2019|Males|All ages combined|3161
Actual|All blood cancers combined|2020|Males|00–04|8
Actual|All blood cancers combined|2020|Males|05–09|1
Actual|All blood cancers combined|2020|Males|10–14|2
Actual|All blood cancers combined|2020|Males|15–19|6
Actual|All blood cancers combined|2020|Males|20–24|6
Actual|All blood cancers combined|2020|Males|25–29|9
Actual|All blood cancers combined|2020|Males|30–34|10
Actual|All blood cancers combined|2020|Males|35–39|21
Actual|All blood cancers combined|2020|Males|40–44|23
Actual|All blood cancers combined|2020|Males|45–49|32
Actual|All blood cancers combined|2020|Males|50–54|62
Actual|All blood cancers combined|2020|Males|55–59|101
Actual|All blood cancers combined|2020|Males|60–64|181
Actual|All blood cancers combined|2020|Males|65–69|315
Actual|All blood cancers combined|2020|Males|70–74|490
Actual|All blood cancers combined|2020|Males|75–79|599
Actual|All blood cancers combined|2020|Males|80–84|612
Actual|All blood cancers combined|2020|Males|85–89|510
Actual|All blood cancers combined|2020|Males|90+|352
Actual|All blood cancers combined|2020|Males|All ages combined|3340
Actual|All blood cancers combined|2021|Males|00–04|10
Actual|All blood cancers combined|2021|Males|05–09|8
Actual|All blood cancers combined|2021|Males|10–14|5
Actual|All blood cancers combined|2021|Males|15–19|6
Actual|All blood cancers combined|2021|Males|20–24|7
Actual|All blood cancers combined|2021|Males|25–29|11
Actual|All blood cancers combined|2021|Males|30–34|9
Actual|All blood cancers combined|2021|Males|35–39|15
Actual|All blood cancers combined|2021|Males|40–44|13
Actual|All blood cancers combined|2021|Males|45–49|41
Actual|All blood cancers combined|2021|Males|50–54|61
Actual|All blood cancers combined|2021|Males|55–59|108
Actual|All blood cancers combined|2021|Males|60–64|193
Actual|All blood cancers combined|2021|Males|65–69|307
Actual|All blood cancers combined|2021|Males|70–74|535
Actual|All blood cancers combined|2021|Males|75–79|636
Actual|All blood cancers combined|2021|Males|80–84|678
Actual|All blood cancers combined|2021|Males|85–89|512
Actual|All blood cancers combined|2021|Males|90+|405
Actual|All blood cancers combined|2021|Males|All ages combined|3560
Projections|All blood cancers combined|2022|Males|00–04|9
Projections|All blood cancers combined|2022|Males|05–09|3
Projections|All blood cancers combined|2022|Males|10–14|3
Projections|All blood cancers combined|2022|Males|15–19|6
Projections|All blood cancers combined|2022|Males|20–24|9
Projections|All blood cancers combined|2022|Males|25–29|6
Projections|All blood cancers combined|2022|Males|30–34|10
Projections|All blood cancers combined|2022|Males|35–39|19
Projections|All blood cancers combined|2022|Males|40–44|21
Projections|All blood cancers combined|2022|Males|45–49|36
Projections|All blood cancers combined|2022|Males|50–54|61
Projections|All blood cancers combined|2022|Males|55–59|99
Projections|All blood cancers combined|2022|Males|60–64|187
Projections|All blood cancers combined|2022|Males|65–69|312
Projections|All blood cancers combined|2022|Males|70–74|516
Projections|All blood cancers combined|2022|Males|75–79|657
Projections|All blood cancers combined|2022|Males|80–84|680
Projections|All blood cancers combined|2022|Males|85–89|540
Projections|All blood cancers combined|2022|Males|90+|409
Projections|All blood cancers combined|2022|Males|All ages combined|3583
Projections|All blood cancers combined|2023|Males|00–04|9
Projections|All blood cancers combined|2023|Males|05–09|4
Projections|All blood cancers combined|2023|Males|10–14|3
Projections|All blood cancers combined|2023|Males|15–19|6
Projections|All blood cancers combined|2023|Males|20–24|10
Projections|All blood cancers combined|2023|Males|25–29|6
Projections|All blood cancers combined|2023|Males|30–34|11
Projections|All blood cancers combined|2023|Males|35–39|21
Projections|All blood cancers combined|2023|Males|40–44|21
Projections|All blood cancers combined|2023|Males|45–49|35
Projections|All blood cancers combined|2023|Males|50–54|59
Projections|All blood cancers combined|2023|Males|55–59|97
Projections|All blood cancers combined|2023|Males|60–64|185
Projections|All blood cancers combined|2023|Males|65–69|311
Projections|All blood cancers combined|2023|Males|70–74|520
Projections|All blood cancers combined|2023|Males|75–79|697
Projections|All blood cancers combined|2023|Males|80–84|702
Projections|All blood cancers combined|2023|Males|85–89|565
Projections|All blood cancers combined|2023|Males|90+|420
Projections|All blood cancers combined|2023|Males|All ages combined|3682
Actual|All blood cancers combined|2019|Females|00–04|3
Actual|All blood cancers combined|2019|Females|05–09|2
Actual|All blood cancers combined|2019|Females|10–14|1
Actual|All blood cancers combined|2019|Females|15–19|6
Actual|All blood cancers combined|2019|Females|20–24|3
Actual|All blood cancers combined|2019|Females|25–29|4
Actual|All blood cancers combined|2019|Females|30–34|4
Actual|All blood cancers combined|2019|Females|35–39|9
Actual|All blood cancers combined|2019|Females|40–44|13
Actual|All blood cancers combined|2019|Females|45–49|22
Actual|All blood cancers combined|2019|Females|50–54|27
Actual|All blood cancers combined|2019|Females|55–59|70
Actual|All blood cancers combined|2019|Females|60–64|117
Actual|All blood cancers combined|2019|Females|65–69|174
Actual|All blood cancers combined|2019|Females|70–74|275
Actual|All blood cancers combined|2019|Females|75–79|356
Actual|All blood cancers combined|2019|Females|80–84|414
Actual|All blood cancers combined|2019|Females|85–89|423
Actual|All blood cancers combined|2019|Females|90+|372
Actual|All blood cancers combined|2019|Females|All ages combined|2295
Actual|All blood cancers combined|2020|Females|00–04|3
Actual|All blood cancers combined|2020|Females|05–09|2
Actual|All blood cancers combined|2020|Females|10–14|3
Actual|All blood cancers combined|2020|Females|15–19|4
Actual|All blood cancers combined|2020|Females|20–24|5
Actual|All blood cancers combined|2020|Females|25–29|5
Actual|All blood cancers combined|2020|Females|30–34|6
Actual|All blood cancers combined|2020|Females|35–39|10
Actual|All blood cancers combined|2020|Females|40–44|8
Actual|All blood cancers combined|2020|Females|45–49|25
Actual|All blood cancers combined|2020|Females|50–54|37
Actual|All blood cancers combined|2020|Females|55–59|61
Actual|All blood cancers combined|2020|Females|60–64|105
Actual|All blood cancers combined|2020|Females|65–69|170
Actual|All blood cancers combined|2020|Females|70–74|284
Actual|All blood cancers combined|2020|Females|75–79|329
Actual|All blood cancers combined|2020|Females|80–84|441
Actual|All blood cancers combined|2020|Females|85–89|395
Actual|All blood cancers combined|2020|Females|90+|395
Actual|All blood cancers combined|2020|Females|All ages combined|2288
Actual|All blood cancers combined|2021|Females|00–04|2
Actual|All blood cancers combined|2021|Females|05–09|2
Actual|All blood cancers combined|2021|Females|10–14|2
Actual|All blood cancers combined|2021|Females|15–19|2
Actual|All blood cancers combined|2021|Females|20–24|4
Actual|All blood cancers combined|2021|Females|25–29|3
Actual|All blood cancers combined|2021|Females|30–34|2
Actual|All blood cancers combined|2021|Females|35–39|9
Actual|All blood cancers combined|2021|Females|40–44|8
Actual|All blood cancers combined|2021|Females|45–49|25
Actual|All blood cancers combined|2021|Females|50–54|40
Actual|All blood cancers combined|2021|Females|55–59|68
Actual|All blood cancers combined|2021|Females|60–64|112
Actual|All blood cancers combined|2021|Females|65–69|164
Actual|All blood cancers combined|2021|Females|70–74|295
Actual|All blood cancers combined|2021|Females|75–79|333
Actual|All blood cancers combined|2021|Females|80–84|408
Actual|All blood cancers combined|2021|Females|85–89|418
Actual|All blood cancers combined|2021|Females|90+|432
Actual|All blood cancers combined|2021|Females|All ages combined|2329
Projections|All blood cancers combined|2022|Females|00–04|3
Projections|All blood cancers combined|2022|Females|05–09|1
Projections|All blood cancers combined|2022|Females|10–14|2
